Depth	GRDE	CODE	LSDU	BRDU	CADE	DENL	DENB	DEPO	ADEN	VL2F	VL4F	VL6F	VL2A	SPOR	LSN	SSN	RPOR	FE1	FE2	M	A	VM	FC
185.98	236.66	1.77	3792.74	24232.7	100.93	1.77	2	53.05	1.97	2684.22	2675.23	2613.04	2749.65	45.92	133.13	2034.72	56.55	75.04	60.18	4.4	24.9	23.6	47.1
185.97	229.21	1.77	3850.14	25451.54	100.92	1.77	1.91	53.35	1.91	2639.82	2685.66	2608.57	2710.4	46.22	126.68	2009.15	59.48	84.74	66.56	4.4	24.9	23.6	47.1
185.96	222.83	1.76	3862.13	26498.49	100.99	1.76	1.83	53.67	1.84	2597.76	2678.75	2610.8	2653.53	46.1	131.9	1994.17	55.73	101.17	76.8	4.4	24.9	23.6	47.1
185.95	214.39	1.76	3868.13	27386.95	101.01	1.76	1.77	53.89	1.78	2570.48	2671.84	2599.76	2610.54	46.44	123.42	1968.6	59.95	120.64	90.88	4.4	24.9	23.6	47.1
185.94	209.83	1.76	3910.11	28250.86	100.99	1.75	1.71	54.15	1.72	2550.29	2658.2	2597.54	2567.56	46.44	126.07	1965.95	58.13	152.87	106.48	4.4	24.9	23.6	47.1
185.93	205.94	1.75	3981.22	29454.07	100.98	1.74	1.62	54.38	1.66	2537	2654.77	2584.36	2546.43	46.78	119.09	1980.06	63.49	195.91	134.16	4.4	24.9	23.6	47.1
185.92	194.76	1.75	4012.06	30322.44	101.06	1.74	1.55	54.62	1.62	2511.1	2634.3	2579.97	2528.79	46.84	119	2002.98	64.59	249.16	168.48	4.4	24.9	23.6	47.1
185.91	187.06	1.74	4085.74	31315.82	100.97	1.73	1.48	54.89	1.59	2504.71	2634.3	2573.35	2512.31	47.25	112.11	2026.78	71.48	313.71	207.39	4.4	24.9	23.6	47.1
185.9	174.14	1.74	4112.29	31967.65	100.99	1.72	1.43	55.25	1.57	2504.71	2627.57	2575.52	2499.42	47.25	114.4	2032.96	69.73	405.32	262.94	4.4	24.9	23.6	47.1
185.89	166.36	1.73	4222.81	32322.59	100.99	1.71	1.4	55.71	1.55	2504.71	2617.79	2566.8	2486.53	47.51	106.28	2033.84	77.67	493.81	319.1	4.4	24.9	23.6	47.1
185.88	160.81	1.72	4332.47	32056.95	100.97	1.7	1.42	56.2	1.53	2492.1	2594.95	2566.8	2482.51	47.66	106.19	1986.23	75.1	604.66	380.71	4.4	24.9	23.6	47.1
185.87	149.55	1.71	4445.56	31994.44	100.98	1.68	1.43	56.79	1.51	2504.71	2582.14	2566.8	2474.13	47.71	106.98	1986.23	74.28	742.52	443.11	4.4	24.9	23.6	47.1
185.86	145.08	1.7	4597.2	31842.65	100.93	1.67	1.44	57.52	1.51	2517.66	2544.16	2560.35	2499.28	47.83	102.92	2047.06	82.28	872.51	508.39	4.4	24.9	23.6	47.1
185.85	135.55	1.69	4741.13	31972.12	100.96	1.66	1.43	58.32	1.53	2511.27	2518.85	2551.79	2499.28	47.9	95.06	2055.88	93.7	1002.95	563.59	4.4	24.9	23.6	47.1
185.84	127.27	1.67	4910.77	31967.66	101.01	1.64	1.43	59.21	1.53	2498.65	2488.72	2545.44	2495.13	48.05	101.68	2079.68	85.86	1154.54	620.48	4.4	24.9	23.6	47.1
185.83	118.91	1.66	5096.68	31996.68	101.02	1.62	1.43	60.16	1.55	2504.88	2473.58	2541.19	2495.13	48.13	100.27	2089.38	88.37	1294	667.17	4.4	24.9	23.6	47.1
185.82	110.96	1.64	5327.99	31887.29	101	1.61	1.43	61.13	1.55	2486.19	2452.63	2528.45	2479.18	48.43	106.01	2092.9	81.36	1439.21	718.1	4.4	24.9	23.6	47.1
185.81	108.72	1.62	5547.31	31670.76	101.05	1.59	1.45	62.13	1.56	2467.01	2449.7	2526.33	2458.05	48.5	108.84	2077.92	77.4	1549.47	761.49	4.4	24.9	23.6	47.1
185.8	99.7	1.61	5731.51	31545.75	101.05	1.58	1.46	63.1	1.56	2460.78	2440.83	2524.24	2458.05	48.94	115.64	2077.92	70.85	1626.23	795.98	4.4	24.9	23.6	47.1
185.79	90.01	1.59	5891.72	31273.41	101.02	1.56	1.48	64.06	1.56	2460.78	2443.69	2520.09	2445.99	49.16	110.34	2107.01	77.42	1666.09	826.57	4.4	24.9	23.6	47.1
185.78	86.62	1.58	6104.19	31228.76	101.04	1.55	1.48	64.99	1.56	2460.78	2429.42	2507.76	2450.01	49.69	119.44	2097.31	68.56	1680.85	836.57	4.4	24.9	23.6	47.1
185.77	82.48	1.56	6248.98	31110.45	100.96	1.54	1.49	65.86	1.56	2454.86	2426.57	2501.63	2461.87	50.02	114.49	2125.52	74.28	1615.2	841.99	4.4	24.9	23.6	47.1
185.76	79.91	1.55	6404.04	31197.51	100.97	1.52	1.49	66.61	1.57	2454.86	2420.83	2479.47	2446.18	50.81	124.48	2113.18	65.37	1555.19	837.36	4.4	24.9	23.6	47.1
185.75	78.25	1.54	6505.14	30934.09	100.96	1.52	1.51	67.28	1.58	2442.85	2417.94	2465.26	2414.77	51.16	128.19	2075.27	61.19	1478.42	823.05	4.4	24.9	23.6	47.1
185.74	75.11	1.53	6622.51	31050.18	100.97	1.51	1.5	67.84	1.58	2430.85	2415.09	2443.64	2403.29	51.88	128.36	2061.17	60.5	1370.69	798.52	4.4	24.9	23.6	47.1
185.73	76.51	1.52	6735.6	30864.89	100.95	1.5	1.51	68.38	1.58	2412.62	2417.87	2435.75	2372.87	52.1	126.86	2028.55	60.16	1256.46	774.69	4.4	24.9	23.6	47.1
185.72	73.2	1.52	6779.29	30800.16	100.95	1.49	1.52	68.78	1.57	2418.54	2406.79	2421.99	2353.41	52.55	133.49	2017.97	55.72	1159.09	740.19	4.4	24.9	23.6	47.1
185.71	68.65	1.51	6807.56	30579.16	100.98	1.49	1.53	69.12	1.57	2400.76	2403.97	2420.07	2349.65	52.62	134.99	1980.06	53.5	1066.96	691.92	4.4	24.9	23.6	47.1
185.7	63.76	1.5	6880.38	30501.03	100.96	1.49	1.54	69.42	1.56	2394.97	2395.51	2412.31	2338.86	52.92	133.04	1976.53	54.42	970.4	654.17	4.4	24.9	23.6	47.1
185.69	61.77	1.5	6905.23	30679.61	100.94	1.48	1.52	69.69	1.56	2378.03	2384.43	2416.1	2314.07	52.92	135.78	1953.61	52.13	889.9	613.03	4.4	24.9	23.6	47.1
185.68	58.46	1.5	7004.61	30889.45	100.99	1.48	1.51	69.89	1.56	2366.59	2381.64	2404.72	2300.23	53.34	130.48	1913.06	53.46	810.44	577.82	4.4	24.9	23.6	47.1
185.67	53.24	1.49	6994.33	31130.54	101.09	1.47	1.49	70.02	1.55	2349.24	2378.95	2402.82	2272.1	53.45	134.72	1903.36	50.87	752.28	538.07	4.4	24.9	23.6	47.1
185.66	52.66	1.49	7002.04	31213.13	101.05	1.47	1.48	70.14	1.54	2343.59	2373.4	2400.92	2243.98	53.41	138.79	1906.01	48.98	699.78	525.36	4.4	24.9	23.6	47.1
185.65	52.25	1.49	7065.44	31606.02	101.04	1.47	1.45	70.27	1.53	2332.43	2365.23	2402.83	2251.11	53.52	128.98	1927.16	54.85	671.21	498.43	4.4	24.9	23.6	47.1
185.64	52	1.49	7126.27	31590.39	101.1	1.47	1.46	70.35	1.52	2337.94	2367.96	2399.04	2264.95	53.64	129.16	1912.18	54.17	669.91	481.93	4.4	24.9	23.6	47.1
185.63	53.24	1.49	7173.38	31829.25	101.03	1.46	1.44	70.48	1.51	2332.43	2357.13	2402.78	2282.38	53.56	129.25	1907.77	53.95	668.07	478.28	4.4	24.9	23.6	47.1
185.62	52.66	1.49	7162.25	31981.05	100.97	1.46	1.43	70.58	1.49	2332.43	2362.54	2397.16	2296.02	53.75	125.27	1923.64	56.92	678.52	484.22	4.4	24.9	23.6	47.1
185.61	51.17	1.48	7217.08	32114.98	100.99	1.46	1.42	70.73	1.48	2326.91	2351.83	2397.16	2309.65	53.9	120.15	1921.87	60.19	703.96	475.5	4.4	24.9	23.6	47.1
185.6	49.68	1.48	7232.5	32266.78	101.01	1.46	1.41	70.9	1.47	2332.43	2349.17	2387.71	2295.59	54.05	109.28	1931.57	69.2	731.8	485.72	4.4	24.9	23.6	47.1
185.59	50.35	1.48	7265.05	32543.59	100.92	1.45	1.38	71.05	1.45	2338.07	2333.29	2382.14	2285.14	54.27	109.46	1912.18	68.06	768.82	507.32	4.4	24.9	23.6	47.1
185.58	49.52	1.48	7377.29	32769.05	100.96	1.45	1.37	71.2	1.44	2343.59	2338.64	2376.56	2267.7	54.39	108.4	1945.68	70.74	822.55	516.21	4.4	24.9	23.6	47.1
185.57	48.11	1.47	7422.69	33021.3	101.02	1.45	1.35	71.34	1.44	2349.24	2325.33	2371.07	2257.4	54.61	116.08	1944.8	64.17	868.47	537.46	4.4	24.9	23.6	47.1
185.56	47.12	1.47	7497.23	33474.46	100.97	1.44	1.31	71.52	1.42	2354.75	2336.04	2361.77	2240.49	54.8	106.54	1948.32	72.67	922.48	555.19	4.4	24.9	23.6	47.1
185.55	45.21	1.47	7548.63	33523.57	100.96	1.44	1.31	71.73	1.42	2360.4	2336.04	2359.93	2230.49	54.87	110.25	1951.85	69.36	953.63	569.2	4.4	24.9	23.6	47.1
185.54	43.22	1.46	7594.04	33378.48	101.02	1.43	1.32	71.97	1.41	2354.75	2343.84	2359.93	2233.93	54.76	106.45	1942.15	72.42	1008.85	583.01	4.4	24.9	23.6	47.1
185.53	43.06	1.46	7666.86	33514.65	101.02	1.43	1.31	72.23	1.4	2360.4	2343.84	2356.28	2244.23	54.84	109.02	1956.26	70.72	1037.41	600.43	4.4	24.9	23.6	47.1
185.52	39	1.45	7706.27	33391.87	100.93	1.43	1.32	72.47	1.39	2360.4	2349.08	2361.77	2247.61	54.61	111.49	1937.74	67.57	1072.22	593.78	4.4	24.9	23.6	47.1
185.51	39.17	1.45	7801.37	33389.64	100.95	1.42	1.32	72.7	1.39	2360.4	2341	2359.96	2268.06	54.69	118.38	1924.52	61.54	1096.62	609.37	4.4	24.9	23.6	47.1
185.5	37.18	1.45	7871.62	33565.99	100.99	1.42	1.3	72.92	1.4	2354.75	2335.77	2359.96	2284.97	54.65	122.8	1929.81	58.74	1129.77	626.53	4.4	24.9	23.6	47.1
185.49	40.41	1.44	7972.71	33704.39	101.02	1.42	1.29	73.14	1.4	2360.4	2327.96	2354.51	2288.46	54.87	130.92	1918.35	53.42	1164.16	624.21	4.4	24.9	23.6	47.1
185.48	40.49	1.44	8018.98	33438.75	101	1.41	1.32	73.36	1.4	2354.75	2317.37	2358.16	2288.46	54.84	133.93	1930.69	52.26	1199.39	629.44	4.4	24.9	23.6	47.1
185.47	43.06	1.44	8094.37	33554.83	101.01	1.41	1.31	73.54	1.4	2354.75	2314.74	2352.67	2295.38	55.02	130.04	1902.48	53.31	1231.95	649.9	4.4	24.9	23.6	47.1
185.46	45.13	1.43	8114.07	33360.62	101.02	1.41	1.32	73.71	1.4	2360.4	2306.93	2361.89	2302.63	54.91	128.98	1913.94	54.34	1292.33	652.29	4.4	24.9	23.6	47.1
185.45	45.13	1.43	8156.05	33237.84	101.04	1.4	1.33	73.9	1.41	2371.83	2314.83	2365.59	2306.16	54.8	129.07	1952.73	55.78	1346.15	648.67	4.4	24.9	23.6	47.1
185.44	43.31	1.43	8198.89	33222.21	100.99	1.4	1.33	74.06	1.42	2366.18	2320.01	2382.33	2320.66	54.42	121.47	1925.4	59.44	1356.15	673.22	4.4	24.9	23.6	47.1
185.43	41.4	1.43	8222.88	33112.83	101.02	1.4	1.34	74.17	1.42	2371.83	2327.9	2393.61	2327.79	54.16	132.07	1913.06	52.6	1405.32	677.44	4.4	24.9	23.6	47.1
185.42	40.08	1.42	8195.46	32927.55	101.04	1.4	1.35	74.27	1.42	2377.61	2330.53	2408.55	2342.29	53.86	125.71	1901.6	55.77	1462.36	675.55	4.4	24.9	23.6	47.1
185.41	41.32	1.42	8221.16	32760.13	101.04	1.4	1.37	74.29	1.43	2383.4	2341	2410.43	2331.5	53.6	124.48	1908.65	56.81	1471.98	683.65	4.4	24.9	23.6	47.1
185.4	40.33	1.42	8258	32706.55	100.96	1.4	1.37	74.29	1.43	2371.97	2341	2412.31	2335.1	53.52	120.41	1937.74	60.69	1478.42	691.64	4.4	24.9	23.6	47.1
185.39	39.83	1.42	8272.57	32639.58	101.03	1.4	1.38	74.27	1.43	2377.61	2351.71	2406.6	2335.1	53.49	117.67	1899.84	60.96	1499.57	673.57	4.4	24.9	23.6	47.1
185.38	40.41	1.43	8219.45	32657.44	100.95	1.4	1.38	74.17	1.43	2366.45	2354.4	2406.6	2338.75	53.22	110.78	1897.19	66.17	1456.22	676.04	4.4	24.9	23.6	47.1
185.37	42.73	1.43	8237.44	32851.65	100.87	1.41	1.36	74.01	1.43	2355.02	2359.76	2408.53	2335.04	52.81	102.57	1894.55	73.74	1413.98	664.12	4.4	24.9	23.6	47.1
185.36	43.47	1.43	8124.35	33028	100.89	1.41	1.35	73.83	1.44	2338.07	2370.71	2408.53	2342.17	52.66	102.57	1891.9	73.59	1384.76	650.69	4.4	24.9	23.6	47.1
185.35	47.86	1.44	8098.65	33054.79	100.91	1.41	1.35	73.57	1.44	2349.51	2387.34	2422.07	2342.17	52.21	103.98	1904.24	72.82	1357.5	651.96	4.4	24.9	23.6	47.1
185.34	48.52	1.44	8024.12	32871.74	100.84	1.42	1.36	73.21	1.44	2343.86	2401.44	2433.63	2338.46	51.91	105.39	1883.97	70.33	1290.89	640.42	4.4	24.9	23.6	47.1
185.33	51.84	1.45	7896.46	32789.14	100.91	1.43	1.37	72.75	1.43	2355.02	2421.19	2443.45	2338.46	51.65	109.19	1891.9	67.27	1271.64	617.62	4.4	24.9	23.6	47.1
185.32	55.56	1.46	7724.26	32568.14	100.96	1.44	1.38	72.23	1.44	2360.67	2440.94	2451.34	2338.46	51.61	105.39	1890.14	70.66	1239.45	621.67	4.4	24.9	23.6	47.1
185.31	63.84	1.47	7546.06	32485.55	100.97	1.45	1.39	71.57	1.44	2377.61	2452.42	2471.08	2353.42	51.28	106.9	1914.82	70.54	1182.1	619.37	4.4	24.9	23.6	47.1
185.3	63.6	1.48	7358.44	32387.32	100.94	1.46	1.4	70.89	1.43	2383.54	2455.3	2479.16	2360.78	51.05	106.72	1937.74	71.93	1140.07	586.87	4.4	24.9	23.6	47.1
185.29	70.47	1.49	7150.25	32309.19	100.96	1.47	1.4	70.09	1.44	2400.9	2464.17	2491.29	2375.97	50.68	109.19	1908.65	68.12	1134.81	594.84	4.4	24.9	23.6	47.1
185.28	69.81	1.51	6932.65	32498.94	100.97	1.49	1.39	69.18	1.44	2400.9	2470.12	2499.44	2387.28	50.53	106.28	1942.15	72.6	1102.41	580.76	4.4	24.9	23.6	47.1
185.27	75.85	1.52	6717.61	32679.76	100.98	1.5	1.37	68.27	1.45	2412.61	2467.2	2511.77	2387.28	50.04	107.6	1926.28	70.48	1057.83	567.41	4.4	24.9	23.6	47.1
185.26	80.82	1.54	6411.75	32715.47	101	1.52	1.37	67.37	1.44	2418.54	2476.18	2522.26	2387.28	49.63	111.31	1913.06	66.51	1027.29	555.5	4.4	24.9	23.6	47.1
185.25	82.31	1.55	6189	32755.66	101.04	1.53	1.37	66.49	1.44	2430.84	2482.05	2537.07	2402.72	49.18	112.28	1912.18	65.66	997.17	551.67	4.4	24.9	23.6	47.1
185.24	90.59	1.57	5940.55	32713.24	101.06	1.55	1.37	65.64	1.43	2443.15	2497.57	2552	2406.67	48.61	108.13	1896.31	68.43	934.96	527.31	4.4	24.9	23.6	47.1
185.23	94.98	1.58	5694.67	32655.2	101.03	1.56	1.38	64.8	1.44	2480.11	2506.77	2573.61	2414.52	47.93	102.65	1902.48	74.09	890.04	520.31	4.4	24.9	23.6	47.1
185.22	100.69	1.59	5573.87	32599.39	101.04	1.58	1.38	63.98	1.46	2518.99	2531.16	2588.79	2440.54	47.37	99.74	1893.66	76.76	829.52	501.54	4.4	24.9	23.6	47.1
185.21	104.42	1.61	5420.52	32610.56	101.03	1.59	1.38	63.18	1.48	2544.24	2546.87	2604.23	2455.25	46.84	104.86	1882.2	70.74	772.79	473.06	4.4	24.9	23.6	47.1
185.2	109.47	1.62	5303.15	32025.69	101.05	1.61	1.42	62.48	1.5	2563.92	2568.6	2613.1	2467.51	46.24	111.05	1856.64	63.99	704.01	457.05	4.4	24.9	23.6	47.1
185.19	113.11	1.63	5194.34	31710.93	101.06	1.62	1.45	61.78	1.54	2590.49	2585.12	2626.62	2492.66	45.72	110.87	1846.94	63.66	632.45	435.09	4.4	24.9	23.6	47.1
185.18	122.39	1.64	5070.12	30713.09	101.04	1.63	1.52	61.16	1.57	2618.51	2611.39	2633.47	2522.26	45.28	106.9	1837.24	66.51	551.31	402.44	1.3	83.9		
185.17	129.43	1.65	4909.05	29922.85	101	1.64	1.58	60.63	1.61	2632.89	2627.91	2633.47	2549.5	45.09	112.28	1868.1	63.55	478.52	365.91	1.3	83.9		
185.16	133.65	1.66	4815.67	28911.62	101.02	1.66	1.66	60.02	1.65	2653.62	2651.64	2640.38	2572.22	44.72	114.85	1896.31	62.88	406.21	334.35	1.3	83.9		
185.15	134.4	1.67	4707.72	28212.9	100.97	1.67	1.71	59.35	1.69	2682.4	2678.94	2640.38	2589.56	44.83	116.44	1919.23	62.73	338.48	294.94	1.3	83.9		
185.14	134.4	1.68	4604.06	27366.85	100.98	1.68	1.77	58.66	1.74	2711.97	2689.37	2642.7	2612.58	44.68	115.46	1928.93	63.91	287.25	254.35	2.4	61.3	13.2	23.1
185.13	141.68	1.7	4511.53	26922.63	100.97	1.7	1.81	57.85	1.79	2727.17	2707.21	2642.7	2646	44.87	115.55	1942.15	64.46	247.35	230.26	2.4	61.3	13.2	23.1
185.12	144.91	1.71	4418.15	26313.21	100.99	1.71	1.85	56.99	1.82	2750.28	2724.1	2654.12	2669.85	44.64	123.68	1975.65	60.07	221.49	206.48	2.4	61.3	13.2	23.1
185.11	144.66	1.72	4233.09	25833.26	101.03	1.73	1.89	56.17	1.85	2797.22	2742.43	2658.82	2718.94	44.68	137.2	1965.95	51.84	203.77	186.54	2.4	61.3	13.2	23.1
185.1	142.1	1.74	4107.16	25547.52	101.03	1.74	1.91	55.2	1.88	2829.39	2753.42	2677.49	2778.99	44.34	128.1	2018.85	58.97	196.24	173.56	2.4	61.3	13.2	23.1
185.09	145.24	1.76	3964.94	25330.99	101.02	1.76	1.92	54.19	1.9	2845.46	2775.56	2689.42	2814.92	44.3	131.1	2019.73	57.17	195.68	168.52	2.4	61.3	13.2	23.1
185.08	144.41	1.77	3790.17	25036.32	101.01	1.78	1.94	53.12	1.92	2869.92	2786.86	2706.12	2852.94	43.85	143.03	2055.88	52.06	200.31	169.16	2.4	61.3	13.2	23.1
185.07	146.48	1.79	3647.95	24710.41	100.99	1.8	1.96	51.95	1.92	2904.01	2806.41	2715.62	2901.86	43.78	150.71	2094.67	49.76	205.5	169.81	2.4	61.3	13.2	23.1
185.06	144.66	1.81	3535.72	24605.49	100.89	1.82	1.97	50.68	1.92	2912.65	2802.65	2730.25	2912.82	43.4	156.99	2102.6	47.37	220.66	174.61	2.4	61.3	13.2	23.1
185.05	142.84	1.83	3343.81	24592.1	100.92	1.84	1.97	49.47	1.9	2921.29	2821.99	2737.6	2930.07	43.07	164.76	2169.6	46.31	243.98	185.9	2.4	61.3	13.2	23.1
185.04	146.4	1.85	3213.59	24824.26	100.94	1.86	1.96	48.24	1.9	2938.33	2821.99	2742.53	2958.84	42.73	164.49	2196.93	47.19	274.22	200.69	2.4	61.3	13.2	23.1
185.03	147.48	1.87	3071.37	25192.59	100.97	1.88	1.93	47.01	1.89	2965.05	2833.76	2747.49	2947.45	42.5	165.11	2217.21	47.53	306.33	217.29	2.4	61.3	13.2	23.1
185.02	149.71	1.89	2913.73	25770.76	100.98	1.9	1.89	45.84	1.88	2965.05	2829.89	2754.1	2930.2	42.22	171.74	2225.14	45.32	334.94	242.63	2.4	61.3	13.2	23.1
185.01	151.54	1.91	2742.39	26011.85	101.01	1.92	1.87	44.58	1.87	2992.59	2857.36	2751.6	2941.58	42.18	165.02	2201.34	47.11	350.93	267.3	2.4	61.3	13.2	23.1
185	158.82	1.94	2653.29	26317.67	100.99	1.95	1.85	43.22	1.87	3020.14	2861.39	2754.1	2953.67	42.07	160.78	2268.34	50.77	348.11	284.95	2.4	61.3	13.2	23.1
184.99	158.41	1.96	2508.5	26326.6	101	1.97	1.85	41.98	1.88	3047.68	2877.19	2759.11	2972.36	41.92	171.47	2307.13	47.65	330.15	289.29	2.4	61.3	13.2	23.1
184.98	166.52	1.98	2412.55	26279.72	101.02	1.99	1.85	40.75	1.88	3057.14	2885.31	2764.16	2989.61	41.77	177.66	2371.49	47.15	301.08	287.65	2.4	61.3	13.2	23.1
184.97	169.09	2	2310.6	25721.64	101.02	2.01	1.89	39.53	1.88	3066.32	2913.55	2775.02	3006.86	41.38	180.49	2390	46.65	262.08	270.48	2.4	61.3	13.2	23.1
184.96	169.67	2.02	2182.94	25176.96	101.04	2.03	1.93	38.34	1.9	3066.32	2909.46	2780.03	3012.73	41.23	187.11	2438.49	45.67	219.35	245.97	2.4	61.3	13.2	23.1
184.95	176.79	2.04	2061.29	24848.81	101.03	2.04	1.95	37.2	1.93	3047.68	2917.69	2790.24	2983.39	40.97	191.79	2472.87	45.02	184.21	214.22		100		
184.94	187.64	2.06	2001.32	24487.18	100.99	2.06	1.98	35.93	1.97	3011.49	2917.69	2792.78	2958.72	40.89	192.5	2490.5	45.23	149.17	184.34		100		
184.93	195.59	2.08	1919.07	24103.22	100.98	2.08	2	34.73	2.01	2983.95	2905.6	2803.18	2958.72	40.59	203.1	2530.18	43.01	117.92	154.31		100		
184.92	203.87	2.1	1842.82	23516.12	101.02	2.1	2.05	33.54	2.04	2957.23	2897.24	2803.18	2947.1	40.59	207.16	2582.19	43.04	96.06	126.72		100		
184.91	209.58	2.11	1758.86	23118.77	100.95	2.12	2.07	32.44	2.08	2929.68	2889.23	2818.77	2929.85	40.14	217.85	2622.74	41.09	76.99	103.85		100		
184.9	220.1	2.13	1692.89	22373.18	101.04	2.13	2.13	31.4	2.12	2938.86	2885.09	2826.68	2947.1	40.03	237.73	2663.3	37.3	59.87	83.59		100		
184.89	223.99	2.15	1613.22	21830.72	101.03	2.15	2.16	30.56	2.15	2938.86	2881.06	2842.42	2935.49	39.69	232.7	2694.15	38.99	48.64	67.68		100		
184.88	228.71	2.16	1571.24	21114.15	100.96	2.16	2.22	29.67	2.18	2930.22	2881.06	2845.08	2912.71	39.66	225.72	2680.93	40.35	40.03	54.82		100		
184.87	230.95	2.17	1519.84	20980.21	100.98	2.18	2.23	28.8	2.22	2921.83	2872.94	2860.97	2901.54	39.32	222.62	2687.1	41.23	32.61	45.01		100		
184.86	237.24	2.19	1489.85	20542.68	101.07	2.19	2.26	28.02	2.25	2913.19	2876.91	2860.97	2896.01	39.39	219.09	2689.74	42.18	27.63	37.45		100		
184.85	242.13	2.2	1468.43	20100.68	100.98	2.2	2.29	27.34	2.27	2869.92	2857.02	2869.1	2857.25	39.06	217.85	2669.47	42.07	23.93	31.82		100		
184.84	246.18	2.21	1431.59	19542.61	100.99	2.21	2.33	26.71	2.29	2861.53	2853.05	2866.42	2830.11	39.09	213.7	2643.9	42.61	21.44	27.39		100		
184.83	248.09	2.22	1366.48	19430.99	101.04	2.22	2.34	26.21	2.3	2837.07	2841.44	2863.76	2824.68	39.02	206.9	2636.85	44.33	19.06	24.51		100		
184.82	248.25	2.22	1347.63	19299.28	101.02	2.23	2.35	25.79	2.31	2820.22	2837.47	2863.76	2819.26	38.91	199.13	2620.98	46.28	17.52	22.37		100		
184.81	249.33	2.23	1297.94	19192.13	100.96	2.24	2.36	25.19	2.33	2773.27	2821.89	2869.15	2803.28	38.76	210.08	2617.45	43.01	16.88	20.25		100		
184.8	249.74	2.25	1293.66	19169.81	101.03	2.25	2.36	24.54	2.35	2757.65	2837.68	2871.92	2793.12	38.79	208.67	2605.99	43.15	16.29	19.05		100		
184.79	249.25	2.25	1275.67	19216.69	101.01	2.26	2.36	24.01	2.36	2726.39	2829.89	2882.81	2798.34	38.64	201.42	2599.82	45.09	15.65	18.29		100		
184.78	252.97	2.27	1243.97	18917.56	101.04	2.27	2.38	23.3	2.37	2718.68	2841.5	2893.6	2782.67	38.53	208.31	2606.87	43.27	15.36	17.72		100		
184.77	250.08	2.28	1224.26	18419.75	101	2.28	2.42	22.69	2.37	2711.76	2829.89	2896.34	2766.99	38.61	216.71	2625.39	41.44	15.63	17.49		100		
184.76	243.29	2.29	1160.01	18357.25	101.03	2.29	2.43	22.05	2.37	2734.24	2837.58	2904.63	2761.86	38.46	221.83	2647.43	40.61	16.01	17.49		100		
184.75	249.08	2.29	1133.45	18323.76	100.94	2.3	2.43	21.53	2.38	2726.75	2814.2	2899.13	2756.92	38.61	218.21	2628.91	41.13	16.08	18.02		100		
184.74	242.87	2.31	1107.75	18232.24	101	2.31	2.44	20.85	2.39	2734.24	2810.39	2901.92	2717.68	38.34	212.29	2627.15	42.63	16.47	18.04		100		
184.73	237.32	2.32	1095.76	18341.62	101.03	2.32	2.43	20.29	2.39	2741.94	2802.6	2899.18	2688.79	38.34	210.7	2658.89	43.75	16.3	18.02		100		
184.72	235.01	2.33	1096.61	18698.79	101.02	2.33	2.4	19.67	2.39	2749.65	2798.83	2901.94	2678.81	38.19	221.83	2699.44	41.68	16	18.04		100		
184.71	224.49	2.34	1065.77	18884.07	100.98	2.34	2.39	19.07	2.39	2741.94	2798.83	2893.66	2689.16	38.31	226.25	2723.24	41.08	15.62	17.83		100		
184.7	220.43	2.34	1064.06	19047.03	101.04	2.34	2.37	18.75	2.38	2757.14	2814.2	2907.6	2694.1	37.97	214.59	2725.01	44.12	15.08	16.89		100		
184.69	216.46	2.35	1036.64	19227.85	100.95	2.35	2.36	18.36	2.37	2772.76	2825.81	2899.31	2717.96	38.08	223.33	2726.77	41.87	14.23	16.7		100		
184.68	215.21	2.36	1034.93	19359.55	100.93	2.35	2.35	17.85	2.36	2765.06	2833.6	2902.05	2727.25	38.01	236.14	2712.67	38.59	13.71	15.86		100		
184.67	210.33	2.36	1028.93	19323.84	101.04	2.36	2.35	17.42	2.35	2757.36	2856.97	2888.5	2732.19	38.27	251.16	2722.36	35.67	12.89	14.99		100		
184.66	211.32	2.37	1005.8	19332.77	101.03	2.36	2.35	17.14	2.34	2765.06	2853.1	2888.5	2707	38.31	260.44	2731.18	34.1	12.36	14.12		100		
184.65	207.43	2.37	1001.52	19573.86	100.97	2.37	2.33	16.94	2.33	2772.98	2857.08	2863.86	2707	38.72	257.17	2742.64	34.89	11.85	13.31		100		
184.64	203.62	2.38	998.95	19864.06	101.01	2.37	2.31	16.61	2.32	2765.06	2853.16	2853.17	2702.06	39.02	264.06	2790.25	34.45	11.33	12.59		100		
184.63	203.95	2.38	983.52	20049.34	100.99	2.37	2.3	16.54	2.32	2780.68	2865.26	2839.74	2721.66	39.24	275.98	2829.92	33.06	10.93	12.21		100		
184.62	207.68	2.38	962.96	20250.25	100.96	2.37	2.28	16.5	2.31	2796.3	2857.25	2831.91	2726.7	39.32	284.2	2833.44	31.8	10.83	11.69		100		
184.61	210.66	2.38	964.68	20466.78	101	2.37	2.26	16.62	2.3	2829.41	2881.28	2818.61	2762.63	39.43	292.68	2794.65	29.93	10.83	11.66		100		
184.6	209.25	2.37	981.81	20397.58	100.99	2.37	2.27	16.76	2.3	2845.95	2881.28	2821.24	2788.77	39.47	306.11	2791.13	28.02	10.74	11.84		100		
184.59	212.15	2.37	974.96	20232.39	100.97	2.37	2.28	16.93	2.3	2887.96	2893.21	2821.24	2831.02	39.51	318.12	2765.56	26.14	10.77	11.83		100		
