Depth	GRDE	CODE	LSDU	BRDU	CADE	DENL	DENB	DEPO	ADEN	VL2F	VL4F	VL6F	VL2A	SPOR	LSN	SSN	RPOR	FE1	FE2	M	A	VM	FC
2.269816377	2.264416387	0.260071388	3.541796337	4.460602753	2.004579294	0.257678575	0.220108088	1.702775078	0.245512668	3.456598303	3.429650556	3.419767458	3.447650986	1.657724954	2.087000121	3.306240547	1.800579622	2.4999756	2.469792571	1.2	83.7		
2.269793044	2.283188116	0.26245109	3.526903752	4.450172869	2.004493338	0.260071388	0.23299611	1.698709349	0.257678575	3.460404661	3.431352505	3.420142306	3.447650986	1.657724954	2.101196986	3.304344015	1.778295991	2.423049168	2.38936103	1.2	83.7		
2.269769709	2.303498446	0.26245109	3.521898741	4.434167635	2.004407364	0.260071388	0.250420002	1.696006715	0.269512944	3.460404661	3.430225065	3.420884442	3.450165938	1.656960183	2.087639468	3.304535764	1.797336801	2.312050351	2.309225489	1.2	83.7		
2.269746373	2.316347829	0.26245109	3.51897957	4.416399499	2.004364371	0.260071388	0.269512944	1.694605199	0.278753601	3.46170257	3.430225065	3.420135704	3.45178797	1.658774321	2.110219224	3.304725276	1.766487206	2.222924467	2.219584526	1.2	83.7		
2.269723036	2.329174063	0.26245109	3.521227026	4.396474662	2.0040633	0.26245109	0.290034611	1.69399061	0.292256071	3.462996612	3.429080137	3.420135704	3.45178797	1.658393026	2.132835804	3.320383109	1.756940236	2.127137207	2.141230219	1.2	83.7		
2.269699697	2.348947066	0.26245109	3.521338179	4.373422183	2.004106323	0.26245109	0.309630167	1.694429691	0.301029996	3.465536017	3.430196035	3.419384019	3.453403967	1.660201201	2.153540486	3.315411908	1.722304787	2.037784942	2.052270597	1.2	83.7		
2.269676358	2.351351739	0.26245109	3.529770316	4.356606123	2.004235366	0.260071388	0.322219295	1.695481676	0.309630167	3.462996612	3.429619873	3.419010171	3.455044437	1.659440782	2.141230219	3.318180245	1.742568034	1.959804317	1.972619339	1.2	83.7		
2.269653017	2.368305484	0.26245109	3.535120621	4.347947543	2.004321374	0.260071388	0.328379603	1.698013504	0.318063335	3.464249531	3.430181519	3.419767458	3.450969255	1.658774321	2.146469133	3.32674538	1.747100931	1.903252817	1.907894835	1.2	83.7		
2.269629674	2.379269249	0.260071388	3.539654355	4.343838146	2.004278372	0.260071388	0.33243846	1.701222484	0.326335861	3.460478373	3.428496016	3.420142306	3.451801781	1.657724954	2.133698546	3.327465196	1.765445018	1.84416641	1.84441504	4.4	24.9	23.6	47.1
2.269606331	2.381800743	0.257678575	3.543503094	4.340663983	2.004407364	0.257678575	0.334453751	1.705007959	0.330413773	3.457907621	3.429065584	3.420142306	3.45098463	1.658393026	2.143170993	3.324574631	1.748653093	1.810232518	1.799133693	4.4	24.9	23.6	47.1
2.269582986	2.395763089	0.257678575	3.550785849	4.34030984	2.004622266	0.255272505	0.334453751	1.708505881	0.330413773	3.454080744	3.427396839	3.41940386	3.45098463	1.659440782	2.126293791	3.320565832	1.766115283	1.787176992	1.76952502	4.4	24.9	23.6	47.1
2.26955964	2.395046677	0.255272505	3.552770391	4.338401705	2.004450353	0.255272505	0.336459734	1.712649702	0.324282455	3.452834842	3.425700473	3.41940386	3.449328723	1.659440782	2.130880314	3.312251426	1.748575617	1.772395061	1.750508395	4.4	24.9	23.6	47.1
2.269536293	2.392855169	0.252853031	3.562252408	4.343838146	2.004407364	0.252853031	0.33243846	1.716003344	0.320146286	3.447881769	3.425700473	3.417528156	3.450923128	1.661623409	2.132291716	3.311130572	1.745152895	1.770262738	1.737669627	4.4	24.9	23.6	47.1
2.269512944	2.385963571	0.252853031	3.563982726	4.352104531	2.004106323	0.252853031	0.326335861	1.718833718	0.311753861	3.443148726	3.426825076	3.417152706	3.448460511	1.661244609	2.141512483	3.313926247	1.736476182	1.789510204	1.741860394	4.4	24.9	23.6	47.1
2.269489594	2.380464506	0.250420002	3.573026016	4.367265138	2.004106323	0.250420002	0.31386722	1.721728199	0.303196057	3.43594465	3.42625256	3.416402495	3.447650986	1.663040975	2.133123575	3.318180245	1.753583059	1.827627705	1.756788199	4.4	24.9	23.6	47.1
2.269466243	2.37412486	0.247973266	3.578953072	4.384401806	2.004020273	0.247973266	0.301029996	1.724685388	0.294466226	3.428818108	3.427361126	3.417146058	3.439277416	1.662001879	2.124275932	3.308504654	1.752432609	1.875292825	1.779452183	4.4	24.9	23.6	47.1
2.269442891	2.360233561	0.247973266	3.585476522	4.405714065	2.003977242	0.247973266	0.281033367	1.727134424	0.281033367	3.421574315	3.429051031	3.416402495	3.433033389	1.664829941	2.102708055	3.303012362	1.77437096	1.92808846	1.823213313	4.4	24.9	23.6	47.1
2.269419538	2.34797366	0.245512668	3.586826888	4.423221127	2.004278372	0.245512668	0.26245109	1.729731595	0.264817823	3.414599025	3.427932184	3.416773604	3.423824002	1.663700925	2.120244796	3.299762179	1.746089043	2.00505175	1.88536122	4.4	24.9	23.6	47.1
2.269396183	2.331204524	0.245512668	3.587501061	4.437543669	2.004364371	0.245512668	0.247973266	1.731508184	0.250420002	3.410014229	3.426810447	3.414933257	3.416730352	1.666892211	2.091385542	3.294157481	1.777789187	2.081491329	1.958468318	4.4	24.9	23.6	47.1
2.269372827	2.321867581	0.245512668	3.592188975	4.451031673	2.004278372	0.243038049	0.23299611	1.733598461	0.235528447	3.406589568	3.424587654	3.414562244	3.409520601	1.666892211	2.100611753	3.293572468	1.764400323	2.184322266	2.027268042	4.4	24.9	23.6	47.1
2.269349469	2.313740708	0.243038049	3.600016177	4.469145315	2.004235366	0.240549248	0.209515015	1.735439203	0.220108088	3.404320467	3.424026901	3.412353011	3.405931742	1.670060217	2.075875295	3.296678351	1.802705327	2.292056605	2.12762305	4.4	24.9	23.6	47.1
2.269326111	2.289499766	0.243038049	3.603367419	4.481764145	2.004579294	0.240549248	0.190331698	1.737351696	0.209515015	3.399864008	3.420665232	3.411614656	3.402912765	1.670616886	2.075546961	3.301676613	1.810165285	2.396478322	2.226548354	4.4	24.9	23.6	47.1
2.269302751	2.27198093	0.240549248	3.611270726	4.495763788	2.004192356	0.238046103	0.170261715	1.739493231	0.201397124	3.39875745	3.420665232	3.410498858	3.400073227	1.674401813	2.049644353	3.30680661	1.854184544	2.496528363	2.316787812	4.4	24.9	23.6	47.1
2.26927939	2.24089854	0.240549248	3.614083734	4.504710712	2.004278372	0.235528447	0.155336037	1.742332282	0.195899652	3.39875745	3.419554295	3.410864927	3.397839241	1.674401813	2.058426024	3.308128834	1.843419665	2.607798034	2.419856659	4.4	24.9	23.6	47.1
2.269256027	2.221048912	0.238046103	3.625601541	4.509506153	2.004278372	0.23299611	0.146128036	1.745933158	0.190331698	3.39875745	3.417934804	3.409392031	3.395593703	1.67678503	2.026451546	3.308316784	1.890253305	2.69355988	2.503926804	4.4	24.9	23.6	47.1
2.269232664	2.206313052	0.235528447	3.636735564	4.5059222	2.004192356	0.230448921	0.152288344	1.749736316	0.184691431	3.396565465	3.414128994	3.409392031	3.394891007	1.678154038	2.026083621	3.298029537	1.875639937	2.78151124	2.580594284	4.4	24.9	23.6	47.1
2.269209299	2.174786417	0.23299611	3.647926476	4.505074513	2.004235366	0.225309282	0.155336037	1.754271869	0.178976947	3.39875745	3.411979785	3.409392031	3.393422515	1.678609417	2.029302594	3.298029537	1.870871895	2.870708156	2.646511551	4.4	24.9	23.6	47.1
2.269185933	2.161607547	0.230448921	3.662493398	4.503009203	2.004020273	0.222716471	0.158362492	1.759818877	0.178976947	3.40099708	3.40554442	3.408299337	3.397814914	1.679700381	2.012499778	3.311130572	1.915294283	2.940770413	2.706196999	4.4	24.9	23.6	47.1
2.269162565	2.132099522	0.227886705	3.675881864	4.504771434	2.004149342	0.220108088	0.155336037	1.765817515	0.184691431	3.399893409	3.401202306	3.406844931	3.397814914	1.680335513	1.97799781	3.312997762	1.971739591	3.001279283	2.750963279	4.4	24.9	23.6	47.1
2.269139197	2.104726044	0.222716471	3.691149594	4.504710848	2.004364371	0.214843848	0.155336037	1.772395061	0.184691431	3.397705426	3.395976038	3.405762864	3.397093178	1.681693392	2.007235538	3.317996515	1.933790884	3.062408984	2.792727787	4.4	24.9	23.6	47.1
2.269115827	2.075218379	0.220108088	3.707287367	4.505104918	2.004407364	0.209515015	0.155336037	1.779307828	0.190331698	3.398786925	3.393325961	3.405037138	3.397093178	1.682415862	2.001171015	3.320017433	1.946304855	3.111934276	2.82423651	4.4	24.9	23.6	47.1
2.269092456	2.045166448	0.214843848	3.726563401	4.503617611	2.004321374	0.206825876	0.155336037	1.786254396	0.190331698	3.395534315	3.389632036	3.40285437	3.39430806	1.685114469	2.025346835	3.320748478	1.91041094	3.158124168	2.856184927	4.4	24.9	23.6	47.1
2.269069083	2.036309444	0.209515015	3.744082436	4.500658485	2.004536318	0.201397124	0.161368002	1.793301354	0.193124598	3.39217091	3.389112902	3.402490079	3.390590713	1.685741739	2.036788533	3.317628823	1.888740961	3.190183172	2.881664204	4.4	24.9	23.6	47.1
2.26904571	1.998695158	0.206825876	3.758269054	4.498940857	2.004536318	0.198657087	0.164352856	1.800029359	0.193124598	3.391072788	3.387537533	3.402130644	3.390590713	1.689663965	2.063108083	3.317628823	1.850339855	3.211181968	2.900902156	4.4	24.9	23.6	47.1
2.269022335	1.954290762	0.201397124	3.770242099	4.495175239	2.004407364	0.193124598	0.170261715	1.806586934	0.193124598	3.391072788	3.388046112	3.401416051	3.388454677	1.691611874	2.04273298	3.323666597	1.888853167	3.221698458	2.917279639	4.4	24.9	23.6	47.1
2.268998959	1.937618179	0.198657087	3.785628043	4.49455474	2.004493338	0.190331698	0.170261715	1.812846537	0.193124598	3.391072788	3.385502602	3.399285971	3.389167857	1.696268997	2.077149795	3.321662628	1.836070809	3.225528958	2.922502286	4.4	24.9	23.6	47.1
2.268975581	1.916348652	0.193124598	3.795809135	4.492906293	2.004149342	0.187520721	0.173186268	1.818621726	0.193124598	3.390026729	3.384992824	3.398223076	3.391265116	1.699143687	2.058767555	3.327465196	1.870871895	3.208226306	2.925306934	4.4	24.9	23.6	47.1
2.268952202	1.902601131	0.190331698	3.806454036	4.494119933	2.004192356	0.181843588	0.173186268	1.823539434	0.195899652	3.390026729	3.383964293	3.394358858	3.388488411	1.705949195	2.09509958	3.324936492	1.815378485	3.191783455	2.922912211	4.4	24.9	23.6	47.1
2.268928822	1.893484346	0.187520721	3.813256648	4.490437345	2.004149342	0.181843588	0.178976947	1.827885983	0.198657087	3.387896801	3.38344552	3.391862729	3.382875772	1.708930536	2.107854148	3.317074608	1.786680453	3.169797829	2.915426219	4.4	24.9	23.6	47.1
2.268905441	1.875697762	0.184691431	3.821022623	4.492064122	2.004192356	0.178976947	0.176091259	1.831485839	0.198657087	3.385758161	3.38293332	3.388037225	3.380806179	1.714999967	2.108429708	3.314113813	1.781755375	3.136939244	2.902285798	4.4	24.9	23.6	47.1
2.268882059	1.883718202	0.181843588	3.828376288	4.489464734	2.004106323	0.176091259	0.178976947	1.834929096	0.198657087	3.382488924	3.383432947	3.386632711	3.375273946	1.716837723	2.103324707	3.307185717	1.779307828	3.099148667	2.88912795	4.4	24.9	23.6	47.1
2.268858675	1.864511081	0.181843588	3.831184212	4.488552973	2.004106323	0.173186268	0.181843588	1.837462171	0.195899652	3.383553275	3.381438198	3.384172346	3.371697595	1.72057272	2.125448733	3.304914706	1.746011108	3.064117159	2.869343213	4.4	24.9	23.6	47.1
2.26883529	1.836640542	0.178976947	3.832991478	4.485425551	2.004235366	0.173186268	0.184691431	1.839603729	0.195899652	3.380348747	3.380929044	3.383827928	3.371003175	1.721150844	2.130301597	3.296678351	1.728353782	3.028148138	2.840055884	4.4	24.9	23.6	47.1
2.268811904	1.804548308	0.176091259	3.837612425	4.484314505	2.004149342	0.173186268	0.187520721	1.841484609	0.193124598	3.379300078	3.379397988	3.382433117	3.369004226	1.723619836	2.123982236	3.295903411	1.735758537	2.986950788	2.815690624	4.4	24.9	23.6	47.1
2.268788516	1.790777601	0.176091259	3.839178149	4.486849835	2.0040633	0.170261715	0.181843588	1.843170465	0.193124598	3.376217329	3.377384577	3.383114905	3.364376492	1.723619836	2.132835804	3.29083787	1.717087725	2.949341207	2.787481728	4.4	24.9	23.6	47.1
2.268765127	1.766858811	0.176091259	3.84538396	4.489810176	2.004278372	0.170261715	0.178976947	1.84441504	0.193124598	3.374123025	3.376876116	3.381064515	3.361771263	1.727053011	2.115543948	3.281728591	1.728028954	2.908720868	2.76179257	4.4	24.9	23.6	47.1
2.268741737	1.726238047	0.173186268	3.844746119	4.493186654	2.004708197	0.167317335	0.173186268	1.845222106	0.190331698	3.370927387	3.376385314	3.380721238	3.356427442	1.72794771	2.129432074	3.279520938	1.706461738	2.876379516	2.730838779	4.4	24.9	23.6	47.1
2.268718346	1.721480855	0.173186268	3.845224587	4.494337321	2.004536318	0.167317335	0.170261715	1.845965762	0.187520721	3.369881636	3.375370938	3.380377689	3.351018982	1.727622578	2.142358176	3.280125175	1.690018781	2.844961526	2.720457003	4.4	24.9	23.6	47.1
2.268694954	1.718086295	0.173186268	3.849139213	4.499769811	2.004493338	0.167317335	0.161368002	1.846769954	0.184691431	3.367808619	3.373873379	3.380723046	3.352396717	1.728516105	2.110522373	3.284917773	1.739176632	2.826858418	2.697604174	4.4	24.9	23.6	47.1
2.26867156	1.716003344	0.173186268	3.852862273	4.499554988	2.004751156	0.167317335	0.164352856	1.847264102	0.181843588	3.368833361	3.374374362	3.380037489	3.355058619	1.729488769	2.111128036	3.281528771	1.733758836	2.826016461	2.682983962	4.4	24.9	23.6	47.1
2.268648165	1.726238047	0.173186268	3.855723838	4.502826405	2.004450353	0.164352856	0.158362492	1.848065895	0.178976947	3.367808619	3.372383535	3.380714008	3.358387953	1.728840568	2.111430552	3.280526015	1.731991449	2.82482197	2.679682221	4.4	24.9	23.6	47.1
2.268624768	1.721480855	0.173186268	3.855049476	4.504892718	2.004192356	0.164352856	0.155336037	1.848681654	0.173186268	3.367808619	3.37337917	3.379697022	3.360975667	1.730378469	2.097847077	3.284123799	1.755264891	2.831562653	2.685042723	4.4	24.9	23.6	47.1
2.268601371	1.709015417	0.170261715	3.858361519	4.506707656	2.004278372	0.164352856	0.152288344	1.849603658	0.170261715	3.366779586	3.371405926	3.379697022	3.363546173	1.731588765	2.079723775	3.283724008	1.779524343	2.847547983	2.677150521	4.4	24.9	23.6	47.1
2.268577972	1.696181587	0.170261715	3.859288442	4.508755628	2.004364371	0.164352856	0.149219113	1.850646235	0.167317335	3.367808619	3.370914446	3.377981578	3.360894324	1.732795698	2.038540686	3.285910452	1.840106094	2.864392405	2.686385986	4.4	24.9	23.6	47.1
2.268554572	1.701999475	0.170261715	3.861238608	4.51246546	2.003977242	0.161368002	0.139879086	1.851564082	0.161368002	3.368857509	3.36796872	3.376967282	3.358912812	1.734559822	2.039255444	3.281528771	1.832891945	2.885824672	2.705281984	4.4	24.9	23.6	47.1
2.26853117	1.694780636	0.170261715	3.867896856	4.515463851	2.004149342	0.161368002	0.136720567	1.852479994	0.158362492	3.369881636	3.368963374	3.375948783	3.3555856	1.735519059	2.035029282	3.289071415	1.849665055	2.915162307	2.712826413	4.4	24.9	23.6	47.1
2.268507768	1.682235357	0.167317335	3.870561323	4.518794167	2.004407364	0.161368002	0.130333768	1.853333105	0.158362492	3.370927387	3.366484595	3.374944376	3.353608521	1.737272177	2.064757399	3.288874946	1.807332039	2.938754821	2.730346148	4.4	24.9	23.6	47.1
2.268484364	1.673205282	0.167317335	3.874900834	4.52471358	2.004192356	0.158362492	0.117271296	1.854427506	0.152288344	3.371944806	3.368480275	3.373237602	3.35034301	1.738780558	2.027512692	3.289660289	1.86135516	2.964956959	2.744441635	4.4	24.9	23.6	47.1
2.268460959	1.655234507	0.167317335	3.877868139	4.525350261	2.004149342	0.158362492	0.117271296	1.855700831	0.152288344	3.372985606	3.368480275	3.372899121	3.348400281	1.73933496	2.042378598	3.290446439	1.841109084	2.979379905	2.755264891	4.4	24.9	23.6	47.1
2.268437552	1.635684763	0.164352856	3.88047288	4.523466556	2.004407364	0.155336037	0.120573931	1.857151503	0.149219113	3.371944806	3.369927962	3.372899121	3.34906956	1.738463439	2.027145666	3.288282769	1.85985852	3.003826598	2.765676004	4.4	24.9	23.6	47.1
2.268414145	1.634074025	0.164352856	3.884617533	4.525234688	2.004407364	0.155336037	0.117271296	1.858717615	0.146128036	3.372985606	3.369927962	3.372226897	3.351067364	1.739097446	2.037506178	3.291426575	1.849542252	3.01595043	2.778462383	4.4	24.9	23.6	47.1
2.268390736	1.591064607	0.161368002	3.886844221	4.523640741	2.004020273	0.155336037	0.120573931	1.860158261	0.1430148	3.372985606	3.370897807	3.373237602	3.351720956	1.737272177	2.047235915	3.287295504	1.829753919	3.030283904	2.773625565	4.4	24.9	23.6	47.1
2.268367325	1.592953572	0.161368002	3.892170876	4.523611737	2.004106323	0.152288344	0.120573931	1.861534411	0.1430148	3.372985606	3.369401414	3.372904642	3.355654539	1.737907923	2.073278336	3.284322429	1.789157492	3.040056162	2.78488107	4.4	24.9	23.6	47.1
2.268343914	1.570309385	0.161368002	3.89606412	4.525899461	2.004278372	0.152288344	0.113943352	1.86284666	0.146128036	3.371944806	3.368430076	3.372904642	3.358880502	1.737590166	2.089198367	3.285514553	1.768933942	3.052990038	2.796941871	4.4	24.9	23.6	47.1
2.268320501	1.60648885	0.158362492	3.901605967	4.527686471	2.004407364	0.152288344	0.11058971	1.864154956	0.146128036	3.372985606	3.366975514	3.371900539	3.359543326	1.73933496	2.117005997	3.282927846	1.727703884	3.066012673	2.795330722	4.4	24.9	23.6	47.1
2.268297087	1.607347777	0.158362492	3.90411913	4.524250034	2.004321374	0.149219113	0.120573931	1.865459323	0.146128036	3.371944806	3.36499538	3.372573268	3.359543326	1.739097446	2.126877869	3.285712547	1.718169405	3.078960424	2.798954338	4.4	24.9	23.6	47.1
2.268273672	1.634074025	0.158362492	3.908183052	4.525755043	2.004364371	0.149219113	0.117271296	1.866523626	0.146128036	3.371944806	3.364502217	3.371561015	3.360854593	1.740520586	2.114076961	3.2793201	1.726808683	3.090593082	2.812846537	4.4	24.9	23.6	47.1
2.268250255	1.654465334	0.155336037	3.90923875	4.523234113	2.004407364	0.149219113	0.120573931	1.867526411	0.146128036	3.372985606	3.363034417	3.373259667	3.362224159	1.739651444	2.110522373	3.281928319	1.735119634	3.111373426	2.814440721	4.4	24.9	23.6	47.1
2.268226838	1.654465334	0.155336037	3.91147988	4.521632793	2.004493338	0.146128036	0.123851641	1.868644438	0.149219113	3.375083558	3.364519102	3.373939476	3.362889435	1.738780558	2.11082531	3.290642198	1.74647851	3.129093456	2.812023813	4.4	24.9	23.6	47.1
2.268203419	1.636588184	0.155336037	3.91375506	4.521428519	2.004278372	0.146128036	0.123851641	1.869583708	0.152288344	3.374047779	3.365489857	3.37700192	3.365611517	1.735758537	2.084469031	3.284520967	1.774078801	3.132307728	2.82815701	4.4	24.9	23.6	47.1
2.268179998	1.617000341	0.155336037	3.915023952	4.519996299	2.004407364	0.146128036	0.127104798	1.870228279	0.152288344	3.375083558	3.36696432	3.379053391	3.366943798	1.733678656	2.120804178	3.281728591	1.720985744	3.147775227	2.830870836	4.4	24.9	23.6	47.1
2.268156577	1.602927713	0.152288344	3.913573335	4.517559418	2.004493338	0.146128036	0.130333768	1.870813424	0.152288344	3.376140619	3.367454698	3.381755666	3.369640664	1.731266349	2.099369826	3.279119169	1.746400644	3.165054299	2.829657498	4.4	24.9	23.6	47.1
2.268133154	1.616160313	0.152288344	3.914933101	4.515345616	2.004493338	0.146128036	0.136720567	1.870930358	0.155336037	3.377196935	3.369401414	3.382094524	3.36763542	1.72916479	2.09509958	3.280726297	1.754424789	3.167901909	2.834833818	4.4	24.9	23.6	47.1
2.26810973	1.605628222	0.152288344	3.916874879	4.514634736	2.004149342	0.146128036	0.136720567	1.870930358	0.155336037	3.375109192	3.369401414	3.382433117	3.368305484	1.728516105	2.080662556	3.287295504	1.783117137	3.169797829	2.839880102	4.4	24.9	23.6	47.1
2.268086304	1.600210306	0.152288344	3.917640451	4.513744562	2.004450353	0.146128036	0.139879086	1.870813424	0.155336037	3.376140619	3.371383766	3.381403912	3.368305484	1.728272598	2.070665753	3.278717027	1.785044958	3.175966743	2.828382736	4.4	24.9	23.6	47.1
2.268062878	1.60648885	0.155336037	3.914842758	4.513982138	2.004106323	0.146128036	0.139879086	1.870228279	0.155336037	3.374097333	3.371880249	3.381403912	3.368983801	1.72607487	2.044461361	3.278110827	1.820661135	3.163226991	2.829972393	4.4	24.9	23.6	47.1
2.26803945	1.630732893	0.155336037	3.915792264	4.516557187	2.003762021	0.149219113	0.133538908	1.869290404	0.155336037	3.3719946	3.372867835	3.38175206	3.368294325	1.722716167	2.011020356	3.277506071	1.867703133	3.150443267	2.822246559	4.4	24.9	23.6	47.1
2.268016021	1.63818964	0.155336037	3.909788625	4.518882276	2.003848122	0.149219113	0.130333768	1.868232868	0.158362492	3.368857509	3.374878432	3.38175206	3.369618414	1.721480855	2.011020356	3.276898177	1.866818803	3.14137451	2.813374132	4.4	24.9	23.6	47.1
2.26799259	1.679972694	0.158362492	3.90841263	4.519234402	2.003934206	0.149219113	0.130333768	1.866700756	0.158362492	3.370977298	3.377914275	3.38418669	3.369618414	1.717753693	2.016949813	3.279721684	1.862250675	3.132739838	2.814220951	4.4	24.9	23.6	47.1
2.267969159	1.685920792	0.158362492	3.904397415	4.516822693	2.003632837	0.152288344	0.133538908	1.864570407	0.158362492	3.369931667	3.38047174	3.38625455	3.368929946	1.715251029	2.022799405	3.275073983	1.847140617	3.110889237	2.806464886	4.4	24.9	23.6	47.1
2.267945726	1.714664993	0.161368002	3.89743244	4.515730026	2.003934206	0.155336037	0.136720567	1.861832998	0.155336037	3.3719946	3.384028872	3.388003457	3.368929946	1.713070326	2.038182866	3.276898177	1.827821428	3.10436418	2.790721351	4.4	24.9	23.6	47.1
2.267922292	1.744762237	0.164352856	3.887856884	4.512792956	2.004149342	0.158362492	0.139879086	1.858717615	0.158362492	3.373035281	3.387557104	3.389403552	3.368929946	1.712733859	2.022799405	3.276493973	1.849173633	3.093229012	2.79355991	4.4	24.9	23.6	47.1
2.267898856	1.805092878	0.167317335	3.877720254	4.511690224	2.004192356	0.161368002	0.1430148	1.854731017	0.158362492	3.376140619	3.389594849	3.392886806	3.37169944	1.709948017	2.028977705	3.282127955	1.848435455	3.072654217	2.791950166	4.4	24.9	23.6	47.1
2.267875419	1.803457116	0.170261715	3.866785753	4.510375012	2.0040633	0.164352856	0.146128036	1.850584976	0.155336037	3.377222445	3.390104564	3.394304556	3.373055517	1.707995746	2.028245817	3.287295504	1.85691006	3.056931518	2.76854191	4.4	24.9	23.6	47.1
2.267851981	1.848004271	0.173186268	3.854321227	4.50932607	2.004149342	0.167317335	0.146128036	1.84565606	0.158362492	3.380374072	3.391670666	3.396424285	3.375840953	1.704836606	2.038182866	3.280726297	1.833274639	3.054923154	2.774400165	4.4	24.9	23.6	47.1
2.267828542	1.843917638	0.178976947	3.840899275	4.511869196	2.004192356	0.173186268	0.1430148	1.839980558	0.158362492	3.380374072	3.392718052	3.397842716	3.37790336	1.703549298	2.026451546	3.288282769	1.860936621	3.042343144	2.763996697	4.4	24.9	23.6	47.1
2.267805102	1.879955585	0.181843588	3.827214787	4.514278858	2.004235366	0.176091259	0.136720567	1.834229903	0.161368002	3.382487124	3.392204356	3.399979869	3.37790336	1.699317301	2.031812271	3.284719416	1.848065895	3.024415879	2.753896986	4.4	24.9	23.6	47.1
2.26778166	1.907518846	0.187520721	3.80697658	4.514753164	2.004321374	0.181843588	0.136720567	1.828466547	0.158362492	3.383553275	3.393782211	3.401789853	3.37790336	1.695744275	2.046534183	3.281728591	1.822886948	3.011693061	2.744684063	4.4	24.9	23.6	47.1
2.267758217	1.915452602	0.190331698	3.791620483	4.515286355	2.004493338	0.184691431	0.136720567	1.822756333	0.158362492	3.385756374	3.394810526	3.40433245	3.380703163	1.691788524	2.050302404	3.281528771	1.817300878	2.998769204	2.741679368	4.4	24.9	23.6	47.1
2.267734772	1.95708026	0.195899652	3.773826656	4.51472356	2.004579294	0.190331698	0.136720567	1.817168572	0.155336037	3.387950132	3.397517669	3.40688067	3.381416544	1.686725621	2.033946203	3.277909335	1.83524654	2.970793031	2.722066007	4.4	24.9	23.6	47.1
2.267711327	1.977632165	0.198657087	3.755468562	4.513952348	2.004450353	0.193124598	0.139879086	1.811575006	0.158362492	3.394470943	3.399114489	3.410542735	3.382830807	1.680607429	2.011358954	3.2793201	1.869759595	2.949409525	2.716262173	4.4	24.9	23.6	47.1
2.26768788	2.002986341	0.201397124	3.746156835	4.513209474	2.004493338	0.198657087	0.139879086	1.806044236	0.164352856	3.401226443	3.403319599	3.413096822	3.38748593	1.675503385	1.998869364	3.277302006	1.885134966	2.918826861	2.700305576	4.4	24.9	23.6	47.1
2.267664432	2.018783689	0.206825876	3.734040951	4.513358257	2.004450353	0.201397124	0.139879086	1.800579622	0.170261715	3.405558076	3.406006778	3.415679338	3.39009572	1.670616886	2.020609853	3.274665769	1.849665055	2.888061494	2.674916227	4.4	24.9	23.6	47.1
2.267640982	2.039295118	0.209515015	3.724533911	4.505498495	2.004536318	0.206825876	0.152288344	1.795741021	0.176091259	3.40890447	3.409696478	3.41715603	3.392258921	1.665017825	2.045518563	3.268727703	1.80611211	2.847578828	2.659963713	4.4	24.9	23.6	47.1
2.267617532	2.053501002	0.212187604	3.715530373	4.501208979	2.004579294	0.209515015	0.161368002	1.790847904	0.187520721	3.41338192	3.412480708	3.419397247	3.396663045	1.660106222	2.044814048	3.266452787	1.803866634	2.801026197	2.638579102	4.4	24.9	23.6	47.1
2.26759408	2.087745935	0.214843848	3.705018238	4.487323512	2.004493338	0.212187604	0.181843588	1.786467477	0.195899652	3.418054237	3.416871737	3.420528375	3.401789853	1.655906418	2.028977705	3.264165892	1.822886948	2.74139587	2.60470114	1.3	83.9		
2.267570627	2.112034951	0.217483944	3.690997456	4.476002956	2.004321374	0.214843848	0.198657087	1.782687568	0.206825876	3.420432715	3.419610488	3.420528375	3.406455016	1.654080235	2.050302404	3.27140012	1.803115555	2.679900094	2.563374279	1.3	83.9		
2.267547172	2.125968963	0.220108088	3.682656719	4.461072427	2.004407364	0.220108088	0.220108088	1.778295991	0.217483944	3.423838732	3.423514562	3.421666434	3.410308111	1.650501795	2.060131	3.277909335	1.798512533	2.608750611	2.524201328	1.3	83.9		
2.267523716	2.128399269	0.222716471	3.672810625	4.45044773	2.004192356	0.222716471	0.23299611	1.773420723	0.227886705	3.42852354	3.427962987	3.421666434	3.413225978	1.651568739	2.066102197	3.283127024	1.797475288	2.529533012	2.469733676	1.3	83.9		
2.267500259	2.128399269	0.225309282	3.663140975	4.437224812	2.004235366	0.225309282	0.247973266	1.768342059	0.240549248	3.433284881	3.429650556	3.422047865	3.417069598	1.650113164	2.062431553	3.285316468	1.805568818	2.458260037	2.405431742	2.4	61.3	13.2	23.1
2.267476801	2.151308548	0.230448921	3.65432385	4.430117483	2.004192356	0.230448921	0.257678575	1.762303363	0.252853031	3.435712211	3.432521946	3.422047865	3.42258984	1.65195607	2.06276995	3.288282769	1.809290301	2.393311915	2.3622185	2.4	61.3	13.2	23.1
2.267453342	2.161098356	0.23299611	3.645240456	4.420173832	2.004278372	0.23299611	0.267171728	1.755798657	0.260071388	3.439376911	3.435223046	3.423920555	3.426486862	1.649724186	2.092299477	3.295710009	1.778657632	2.345354123	2.314877992	2.4	61.3	13.2	23.1
